TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
2.33200000000001E-006,1.99790000000000E+004,6.57916901799669E+003,6.55176541163239E+003,6.96365383481225E+000,6.48466261822984E+003,6.54741935076920E+003
2.33400000000001E-006,1.99790000000000E+004,6.58987826676037E+003,6.54981375568257E+003,6.96336446676213E+000,6.47634170018718E+003,6.54757771432216E+003
2.33600000000001E-006,1.99790000000000E+004,6.59112548680511E+003,6.54778340251815E+003,6.96306325953864E+000,6.48252603704532E+003,6.54774257032708E+003
2.33800000000001E-006,1.99790000000000E+004,6.59651010750815E+003,6.54743152445672E+003,6.96301103994765E+000,6.47584515384101E+003,6.54777115533303E+003
2.34000000000001E-006,1.99790000000000E+004,6.58393569128284E+003,6.54723340553041E+003,6.96298163629420E+000,6.49549277147193E+003,6.54778724648259E+003
2.34200000000001E-006,1.99790000000000E+004,6.58668587356584E+003,6.54864665141720E+003,6.96319134566039E+000,6.48576064785472E+003,6.54767246816272E+003
2.34400000000001E-006,1.99790000000000E+004,6.58436131817244E+003,6.55058638912436E+003,6.96347904279587E+000,6.48155181950030E+003,6.54751501231395E+003
2.34600000000001E-006,1.99790000000000E+004,6.57247797196082E+003,6.55189469925616E+003,6.96367299834109E+000,6.49418622567393E+003,6.54740885874063E+003
2.34800000000001E-006,1.99790000000000E+004,6.57985236972683E+003,6.55026675013939E+003,6.96343164567220E+000,6.48958335068266E+003,6.54754094862048E+003
2.35000000000001E-006,1.99790000000000E+004,6.58168973553642E+003,6.55113650575469E+003,6.96356060579547E+000,6.48337665178557E+003,6.54747037156285E+003
2.35200000000001E-006,1.99790000000000E+004,6.57965521295726E+003,6.55338214195550E+003,6.96389342227191E+000,6.47751907382439E+003,6.54728822915608E+003
2.35400000000001E-006,1.99790000000000E+004,6.58275263892978E+003,6.55279392376179E+003,6.96380626546487E+000,6.47520665126784E+003,6.54733592836843E+003
2.35600000000001E-006,1.99790000000000E+004,6.57338406570051E+003,6.55354532524543E+003,6.96391759869544E+000,6.48627839594082E+003,6.54727500144680E+003
2.35800000000001E-006,1.99790000000000E+004,6.56456228679716E+003,6.55383853242122E+003,6.96396103598629E+000,6.49834776783457E+003,6.54725122694535E+003
2.36000000000001E-006,1.99790000000000E+004,6.56273227129742E+003,6.55478385613724E+003,6.96410105663145E+000,6.49734229706543E+003,6.54717460306990E+003
2.36200000000001E-006,1.99790000000000E+004,6.56556146090093E+003,6.55576590092520E+003,6.96424647645058E+000,6.48920233467328E+003,6.54709502869093E+003
2.36400000000001E-006,1.99790000000000E+004,6.55943741021461E+003,6.55709721924744E+003,6.96444355127392E+000,6.49310646265734E+003,6.54698718447982E+003
2.36600000000001E-006,1.99790000000000E+004,6.56795426089772E+003,6.55860088732269E+003,6.96466604917535E+000,6.47436544960881E+003,6.54686543610946E+003
2.36800000000001E-006,1.99790000000000E+004,6.56111028099179E+003,6.55939080451714E+003,6.96478289513726E+000,6.48149745880899E+003,6.54680150278785E+003
2.37000000000001E-006,1.99790000000000E+004,6.56232698653927E+003,6.55644814899164E+003,6.96434747884905E+000,6.49134725808824E+003,6.54703975715390E+003
2.37200000000001E-006,1.99790000000000E+004,6.56104015083685E+003,6.55671239345729E+003,6.96438659325520E+000,6.49222912483573E+003,6.54701835154378E+003
2.37400000000001E-006,1.99790000000000E+004,6.55591451067942E+003,6.55761182043500E+003,6.96451970758049E+000,6.49634916322895E+003,6.54694551315331E+003
2.37600000000002E-006,1.99790000000000E+004,6.54800373233022E+003,6.55849736887223E+003,6.96465073459384E+000,6.50470196171525E+003,6.54687381821246E+003
2.37800000000002E-006,1.99790000000000E+004,6.55023309115363E+003,6.55996224513838E+003,6.96486740727695E+000,6.49554605802142E+003,6.54675525915105E+003
2.38000000000002E-006,1.99790000000000E+004,6.55162037917226E+003,6.56214244604555E+003,6.96518971777144E+000,6.48481520457599E+003,6.54657890815343E+003
2.38200000000002E-006,1.99790000000000E+004,6.54827464423077E+003,6.56171733751557E+003,6.96512688744993E+000,6.49152039390449E+003,6.54661327980047E+003
2.38400000000002E-006,1.99790000000000E+004,6.54069836822152E+003,6.56173609379242E+003,6.96512965975619E+000,6.50281039078038E+003,6.54661176268338E+003
2.38600000000002E-006,1.99790000000000E+004,6.54873951007285E+003,6.56055482568501E+003,6.96495503134888E+000,6.49543538204262E+003,6.54670731571216E+003
2.38800000000002E-006,1.99790000000000E+004,6.55051341761830E+003,6.56097726526490E+003,6.96501748788723E+000,6.49109849790048E+003,6.54667314261385E+003
2.39000000000002E-006,1.99790000000000E+004,6.55426040152438E+003,6.55794074552564E+003,6.96456837966391E+000,6.49752532370810E+003,6.54691887900658E+003
2.39200000000002E-006,1.99790000000000E+004,6.54262824836636E+003,6.55920289202412E+003,6.96475510116753E+000,6.50996602153662E+003,6.54681670687489E+003
2.39400000000002E-006,1.99790000000000E+004,6.54007156507965E+003,6.56182364455871E+003,6.96514260016375E+000,6.50340324177177E+003,6.54660468310575E+003
2.39600000000002E-006,1.99790000000000E+004,6.53541879526098E+003,6.56244313548488E+003,6.96523415457282E+000,6.50792455877017E+003,6.54655458941506E+003
2.39800000000002E-006,1.99790000000000E+004,6.54310623136035E+003,6.56270056032289E+003,6.96527219457897E+000,6.49537208623680E+003,6.54653377933253E+003
2.40000000000002E-006,1.99790000000000E+004,6.54701128495699E+003,6.56303147332118E+003,6.96532108993427E+000,6.48820160329416E+003,6.54650702707686E+003
2.40200000000002E-006,1.99790000000000E+004,6.56387011601434E+003,6.56030633722817E+003,6.96491828950120E+000,6.47372534029090E+003,6.54672741812610E+003
2.40400000000002E-006,1.99790000000000E+004,6.55664266044353E+003,6.56224330474920E+003,6.96520462340170E+000,6.47688162550406E+003,6.54657075276956E+003
2.40600000000002E-006,1.99790000000000E+004,6.54087953339150E+003,6.56295654024653E+003,6.96531001830546E+000,6.49769653681388E+003,6.54651308603353E+003
2.40800000000002E-006,1.99790000000000E+004,6.54691295647254E+003,6.56301074754323E+003,6.96531802765034E+000,6.48843132536164E+003,6.54650870245601E+003
2.41000000000002E-006,1.99790000000000E+004,6.53892548673068E+003,6.56291475737268E+003,6.96530384463444E+000,6.50079337986683E+003,6.54651646364897E+003
2.41200000000002E-006,1.99790000000000E+004,6.54735304089602E+003,6.56157654579658E+003,6.96510607699651E+000,6.49346138742458E+003,6.54662466569669E+003
2.41400000000002E-006,1.99790000000000E+004,6.55621286905900E+003,6.56129273516577E+003,6.96506412435326E+000,6.48129766950564E+003,6.54664762103856E+003
2.41600000000002E-006,1.99790000000000E+004,6.56449344808465E+003,6.55982380945810E+003,6.96484693485320E+000,6.47470473830137E+003,6.54676645675777E+003
2.41800000000002E-006,1.99790000000000E+004,6.56227231419657E+003,6.56090289359010E+003,6.96500649278282E+000,6.47375520083328E+003,6.54667915507421E+003
2.42000000000002E-006,1.99790000000000E+004,6.56575830244493E+003,6.56029924150223E+003,6.96491724027917E+000,6.47092121220417E+003,6.54672799211478E+003
2.42200000000002E-006,1.99790000000000E+004,6.56975722924999E+003,6.55984323757411E+003,6.96484980800960E+000,6.46673200563940E+003,6.54676488796232E+003
2.42400000000002E-006,1.99790000000000E+004,6.56516953597178E+003,6.55971701464131E+003,6.96483114105605E+000,6.47411432537553E+003,6.54677510073424E+003
2.42600000000002E-006,1.99790000000000E+004,6.56637797947021E+003,6.56015548632832E+003,6.96489598321039E+000,6.47056203652309E+003,6.54673962208595E+003
2.42800000000002E-006,1.99790000000000E+004,6.55604900187756E+003,6.56089584388054E+003,6.96500545054206E+000,6.48311815970171E+003,6.54667972880481E+003
2.43000000000002E-006,1.99790000000000E+004,6.55886830350427E+003,6.56099942675394E+003,6.96502076419557E+000,6.47847823173732E+003,6.54667134800164E+003
2.43200000000002E-006,1.99790000000000E+004,6.54974769766636E+003,6.56274959537837E+003,6.96527944023755E+000,6.48521533349684E+003,6.54652981397933E+003
2.43400000000002E-006,1.99790000000000E+004,6.54703730985811E+003,6.56472789481272E+003,6.96557167910766E+000,6.48143197982704E+003,6.54636992657467E+003
2.43600000000002E-006,1.99790000000000E+004,6.54460980685933E+003,6.56438782455463E+003,6.96552145486487E+000,6.48642247402691E+003,6.54639740475109E+003
2.43800000000002E-006,1.99790000000000E+004,6.54570341203499E+003,6.56422681323788E+003,6.96549767375605E+000,6.48542087901681E+003,6.54641041496818E+003
2.44000000000002E-006,1.99790000000000E+004,6.54735119492282E+003,6.56408728236772E+003,6.96547706439316E+000,6.48350280896957E+003,6.54642169260532E+003
2.44200000000002E-006,1.99790000000000E+004,6.55906922811148E+003,6.56247230987037E+003,6.96523846585005E+000,6.47233317397211E+003,6.54655223292273E+003
2.44400000000002E-006,1.99790000000000E+004,6.55590015870394E+003,6.56445104185870E+003,6.96553079165977E+000,6.46923614892282E+003,6.54639229970189E+003
2.44600000000002E-006,1.99790000000000E+004,6.55654537193127E+003,6.56304827850348E+003,6.96532357292744E+000,6.47383380082713E+003,6.54650566903179E+003
2.44800000000002E-006,1.99790000000000E+004,6.56161898185420E+003,6.56171688655503E+003,6.96512682079469E+000,6.47150569636867E+003,6.54661331956558E+003
2.45000000000002E-006,1.99790000000000E+004,6.56270557647137E+003,6.56386113026218E+003,6.96544365893067E+000,6.46136848675934E+003,6.54643996692550E+003
2.45200000000002E-006,1.99790000000000E+004,6.56680037278096E+003,6.56368777735207E+003,6.96541805110707E+000,6.45591407346520E+003,6.54645397736227E+003
2.45400000000002E-006,1.99790000000000E+004,6.56919943816970E+003,6.56284292580210E+003,6.96529323091614E+000,6.45566742993439E+003,6.54652226814132E+003
2.45600000000002E-006,1.99790000000000E+004,6.56011561443485E+003,6.56413213913582E+003,6.96548369003708E+000,6.46417819081322E+003,6.54641806453267E+003
2.45800000000002E-006,1.99790000000000E+004,6.55603449152895E+003,6.56256947806027E+003,6.96525282472916E+000,6.47649975004068E+003,6.54654437450066E+003
2.46000000000002E-006,1.99790000000000E+004,6.55630868809561E+003,6.56297674143775E+003,6.96531300312669E+000,6.47447265159689E+003,6.54651145217564E+003
2.46200000000002E-006,1.99790000000000E+004,6.56238941222227E+003,6.56438956397383E+003,6.96552171176830E+000,6.45974616073201E+003,6.54639726351888E+003
2.46400000000002E-006,1.99790000000000E+004,6.56497368534770E+003,6.56524273528546E+003,6.96564770554187E+000,6.45248477081462E+003,6.54632833262842E+003
2.46600000000002E-006,1.99790000000000E+004,6.56215908047995E+003,6.56379939468557E+003,6.96543453944917E+000,6.46243318294631E+003,6.54644495883865E+003
2.46800000000002E-006,1.99790000000000E+004,6.56398034665616E+003,6.56281940222819E+003,6.96528975506322E+000,6.46358939920328E+003,6.54652417020646E+003
2.47000000000002E-006,1.99790000000000E+004,6.55587564634625E+003,6.56407476591212E+003,6.96547521561407E+000,6.47076578296812E+003,6.54642270272369E+003
2.47200000000002E-006,1.99790000000000E+004,6.55913267173283E+003,6.56427134789131E+003,6.96550425156068E+000,6.46510032096813E+003,6.54640682017666E+003
2.47400000000002E-006,1.99790000000000E+004,6.56071384045468E+003,6.56511504903175E+003,6.96562885116545E+000,6.45938114609248E+003,6.54633864919482E+003
2.47600000000002E-006,1.99790000000000E+004,6.57471484241945E+003,6.56583272050820E+003,6.96573481490488E+000,6.43553226539868E+003,6.54628067894082E+003
2.47800000000002E-006,1.99790000000000E+004,6.57257433988043E+003,6.56536161400387E+003,6.96566525876664E+000,6.44061214879330E+003,6.54631873190214E+003
2.48000000000002E-006,1.99790000000000E+004,6.56427788818637E+003,6.56405755578567E+003,6.96547267353209E+000,6.45823070190374E+003,6.54642409354656E+003
2.48200000000002E-006,1.99790000000000E+004,6.56397928406044E+003,6.56449822705567E+003,6.96553776050470E+000,6.45693023930541E+003,6.54638848482566E+003
2.48400000000002E-006,1.99790000000000E+004,6.56082306325886E+003,6.56540045182934E+003,6.96567099329843E+000,6.45808495691349E+003,6.54631559184355E+003
2.48600000000002E-006,1.99790000000000E+004,6.55904290472723E+003,6.56480699697148E+003,6.96558336083837E+000,6.46310977001502E+003,6.54636353926528E+003
2.48800000000002E-006,1.99790000000000E+004,6.55487820332698E+003,6.56541868351945E+003,6.96567368524518E+000,6.46692990285017E+003,6.54631411758115E+003
2.49000000000002E-006,1.99790000000000E+004,6.56225405065329E+003,6.56576927312222E+003,6.96572544781002E+000,6.45447515733744E+003,6.54628579926239E+003
2.49200000000002E-006,1.99790000000000E+004,6.55365071242032E+003,6.56770590012204E+003,6.96601128681900E+000,6.45969650884827E+003,6.54612942493209E+003
2.49400000000002E-006,1.99790000000000E+004,6.55031203500717E+003,6.56933716241823E+003,6.96625193302545E+000,6.45823241325069E+003,6.54599778412907E+003
2.49600000000002E-006,1.99790000000000E+004,6.55437911904921E+003,6.56855693627359E+003,6.96613684684441E+000,6.45522737955961E+003,6.54606073983639E+003
2.49800000000002E-006,1.99790000000000E+004,6.54611670687571E+003,6.56861450276609E+003,6.96614533898273E+000,6.46739260100319E+003,6.54605609456111E+003
2.50000000000002E-006,1.99790000000000E+004,6.55421652322622E+003,6.56741905241009E+003,6.96596895908411E+000,6.45998587762863E+003,6.54615258097057E+003
2.50200000000002E-006,1.99790000000000E+004,6.55515237940739E+003,6.56269821348746E+003,6.96527184779660E+000,6.47731217994780E+003,6.54653396985140E+003
2.50400000000002E-006,1.99790000000000E+004,6.54799163625005E+003,6.56423072463025E+003,6.96549825147523E+000,6.48197304241893E+003,6.54641010194645E+003
2.50600000000002E-006,1.99790000000000E+004,6.55578421675967E+003,6.56506437579311E+003,6.96562136847626E+000,6.46697661471973E+003,6.54634274050576E+003
2.50800000000002E-006,1.99790000000000E+004,6.54727839974980E+003,6.56484110431300E+003,6.96558839769665E+000,6.48062119538244E+003,6.54636078189164E+003
2.51000000000003E-006,1.99790000000000E+004,6.53470052008354E+003,6.56541406347481E+003,6.96567300308735E+000,6.49721477197678E+003,6.54631449313632E+003
2.51200000000003E-006,1.99790000000000E+004,6.53752821608977E+003,6.56519032262762E+003,6.96563996627964E+000,6.49386093806303E+003,6.54633256914526E+003
2.51400000000003E-006,1.99790000000000E+004,6.53755662014987E+003,6.56625499442912E+003,6.96579715327576E+000,6.48959419262657E+003,6.54624657180788E+003
2.51600000000003E-006,1.99790000000000E+004,6.53160962228526E+003,6.56604141399884E+003,6.96576562430771E+000,6.49936206616907E+003,6.54626381862963E+003
2.51800000000003E-006,1.99790000000000E+004,6.53924209204736E+003,6.56407032072973E+003,6.96547455902404E+000,6.49573374192534E+003,6.54642306047153E+003
2.52000000000003E-006,1.99790000000000E+004,6.54513857150075E+003,6.56451635750975E+003,6.96554043819086E+000,6.48511936060000E+003,6.54638701742962E+003
2.52200000000003E-006,1.99790000000000E+004,6.54388578812482E+003,6.56553471842552E+003,6.96569081771188E+000,6.48295816627602E+003,6.54630474677520E+003
2.52400000000003E-006,1.99790000000000E+004,6.54307479468294E+003,6.56522192667802E+003,6.96564463295306E+000,6.48541566049309E+003,6.54633001276203E+003
2.52600000000003E-006,1.99790000000000E+004,6.54328582316751E+003,6.56536972209018E+003,6.96566645595730E+000,6.48451272905809E+003,6.54631807263369E+003
2.52800000000003E-006,1.99790000000000E+004,6.53715315375071E+003,6.56499482663502E+003,6.96561109828936E+000,6.49519915397510E+003,6.54634836034592E+003
2.53000000000003E-006,1.99790000000000E+004,6.54387456728555E+003,6.56495654100612E+003,6.96560544463940E+000,6.48526894618099E+003,6.54635145563522E+003
2.53200000000003E-006,1.99790000000000E+004,6.54835591825581E+003,6.56549985641535E+003,6.96568567042169E+000,6.47639128130524E+003,6.54630756179687E+003
2.53400000000003E-006,1.99790000000000E+004,6.54990800419396E+003,6.56512948897208E+003,6.96563098342674E+000,6.47553259130888E+003,6.54633747959353E+003
2.53600000000003E-006,1.99790000000000E+004,6.55045629501223E+003,6.56425482801057E+003,6.96550181157055E+000,6.47818042186159E+003,6.54640815390899E+003
2.53800000000003E-006,1.99790000000000E+004,6.54711213740696E+003,6.56671985190893E+003,6.96586576940685E+000,6.47341657217911E+003,6.54620903324397E+003
2.54000000000003E-006,1.99790000000000E+004,6.54334684049360E+003,6.56760585130669E+003,6.96599652383819E+000,6.47554929356397E+003,6.54613750578169E+003
2.54200000000003E-006,1.99790000000000E+004,6.53834325492152E+003,6.56779422396353E+003,6.96602431933971E+000,6.48230726514497E+003,6.54612229535613E+003
2.54400000000003E-006,1.99790000000000E+004,6.55828249992284E+003,6.56804254676139E+003,6.96606095856500E+000,6.45141316414784E+003,6.54610225190147E+003
2.54600000000003E-006,1.99790000000000E+004,6.55572936889415E+003,6.56917681373736E+003,6.96622828309842E+000,6.45074258540182E+003,6.54601071790144E+003
2.54800000000003E-006,1.99790000000000E+004,6.54615618573615E+003,6.57102361676167E+003,6.96650060395326E+000,6.45777504045316E+003,6.54586175402010E+003
2.55000000000003E-006,1.99790000000000E+004,6.54753627670052E+003,6.56941991827763E+003,6.96626413831706E+000,6.46206770494759E+003,6.54599110639860E+003
2.55200000000003E-006,1.99790000000000E+004,6.53798663953852E+003,6.57121949929187E+003,6.96652947948259E+000,6.46925215368323E+003,6.54584595460643E+003
2.55400000000003E-006,1.99790000000000E+004,6.54530049800770E+003,6.57101920839238E+003,6.96649995408612E+000,6.45907605139915E+003,6.54586210762812E+003
2.55600000000003E-006,1.99790000000000E+004,6.54718146889387E+003,6.57037861435394E+003,6.96640551118721E+000,6.45879620776323E+003,6.54591376989518E+003
2.55800000000003E-006,1.99790000000000E+004,6.54494337531828E+003,6.57003737527977E+003,6.96635519522666E+000,6.46350724371699E+003,6.54594129436742E+003
2.56000000000003E-006,1.99790000000000E+004,6.54820214751488E+003,6.56954587431542E+003,6.96628271445873E+000,6.46056916200249E+003,6.54598094510923E+003
2.56200000000003E-006,1.99790000000000E+004,6.54566651687784E+003,6.56864158800789E+003,6.96614933451628E+000,6.46796043017137E+003,6.54605390992472E+003
2.56400000000003E-006,1.99790000000000E+004,6.53328621272228E+003,6.56932554788369E+003,6.96625022002671E+000,6.48381720804243E+003,6.54599871783800E+003
2.56600000000003E-006,1.99790000000000E+004,6.53488771880845E+003,6.56770889118679E+003,6.96601172816740E+000,6.48782914982415E+003,6.54612918645924E+003
2.56800000000003E-006,1.99790000000000E+004,6.54954357914812E+003,6.56500360656050E+003,6.96561239481483E+000,6.47657869631850E+003,6.54634765353816E+003
2.57000000000003E-006,1.99790000000000E+004,6.54324228778355E+003,6.56452565281869E+003,6.96554181100938E+000,6.48792691846470E+003,6.54638626830593E+003
2.57200000000003E-006,1.99790000000000E+004,6.54381761485660E+003,6.56300254742415E+003,6.96531681605788E+000,6.49310686794222E+003,6.54650936469441E+003
2.57400000000003E-006,1.99790000000000E+004,6.54514694306150E+003,6.56207268521212E+003,6.96517940775957E+000,6.49480212634812E+003,6.54658454768702E+003
2.57600000000003E-006,1.99790000000000E+004,6.55558524797819E+003,6.56007459873398E+003,6.96488402198435E+000,6.48707205372708E+003,6.54674616680032E+003
2.57800000000003E-006,1.99790000000000E+004,6.57092178521161E+003,6.56097954767739E+003,6.96501782531529E+000,6.46047686897911E+003,6.54667295429884E+003
2.58000000000003E-006,1.99790000000000E+004,6.56896158934951E+003,6.56141637197796E+003,6.96508240065699E+000,6.46168405801225E+003,6.54663762078381E+003
2.58200000000003E-006,1.99790000000000E+004,6.57080464567543E+003,6.56133314675147E+003,6.96507009816598E+000,6.45924969325409E+003,6.54664435606483E+003
2.58400000000003E-006,1.99790000000000E+004,6.57778289264032E+003,6.56034292945425E+003,6.96492370024164E+000,6.45271098790510E+003,6.54672445618837E+003
2.58600000000003E-006,1.99790000000000E+004,6.57616568357512E+003,6.56186520655394E+003,6.96514874310572E+000,6.44909718790863E+003,6.54660132558193E+003
2.58800000000003E-006,1.99790000000000E+004,6.57025210819182E+003,6.56111265466077E+003,6.96503750325080E+000,6.46095328600535E+003,6.54666218790120E+003
2.59000000000003E-006,1.99790000000000E+004,6.56522167381046E+003,6.56178881015837E+003,6.96513745151714E+000,6.46581628178881E+003,6.54660749974561E+003
2.59200000000003E-006,1.99790000000000E+004,6.57548058031952E+003,6.56086098187038E+003,6.96500029645389E+000,6.45410907623712E+003,6.54668254378297E+003
2.59400000000003E-006,1.99790000000000E+004,6.57208693800556E+003,6.56168019309291E+003,6.96512139720602E+000,6.45594935501414E+003,6.54661628898060E+003
2.59600000000003E-006,1.99790000000000E+004,6.56737790317290E+003,6.56204334516766E+003,6.96517507150874E+000,6.46157208239701E+003,6.54658691846096E+003
2.59800000000003E-006,1.99790000000000E+004,6.57564009435039E+003,6.55990803784169E+003,6.96485939098055E+000,6.45765060302856E+003,6.54675964261535E+003
2.60000000000003E-006,1.99790000000000E+004,6.58405910586514E+003,6.56014616340955E+003,6.96489460460093E+000,6.44407732575843E+003,6.54674037478908E+003
2.60200000000003E-006,1.99790000000000E+004,6.57138917860177E+003,6.56140680977401E+003,6.96508098717096E+000,6.45808062097804E+003,6.54663839564475E+003
2.60400000000003E-006,1.99790000000000E+004,6.57959251645371E+003,6.56083776200458E+003,6.96499686354155E+000,6.44803330877944E+003,6.54668442414463E+003
2.60600000000003E-006,1.99790000000000E+004,6.57326608456674E+003,6.56189198808762E+003,6.96515270142887E+000,6.45334030582657E+003,6.54659915567246E+003
2.60800000000003E-006,1.99790000000000E+004,6.56144635787874E+003,6.56093535354518E+003,6.96501129168946E+000,6.47486536610233E+003,6.54667653190884E+003
2.61000000000003E-006,1.99790000000000E+004,6.55864689491381E+003,6.56243332479247E+003,6.96523270477881E+000,6.47312133616413E+003,6.54655538312763E+003
2.61200000000003E-006,1.99790000000000E+004,6.56094014701423E+003,6.56225001393754E+003,6.96520561491901E+000,6.47040874566553E+003,6.54657020505234E+003
2.61400000000003E-006,1.99790000000000E+004,6.56951234182033E+003,6.56341028016871E+003,6.96537705638329E+000,6.45294711294884E+003,6.54647640934039E+003
2.61600000000003E-006,1.99790000000000E+004,6.56945103478220E+003,6.56240555850824E+003,6.96522860154061E+000,6.45702529103444E+003,6.54655762844017E+003
2.61800000000003E-006,1.99790000000000E+004,6.56000139606915E+003,6.56337840002003E+003,6.96537234651419E+000,6.46733999536258E+003,6.54647898265869E+003
2.62000000000003E-006,1.99790000000000E+004,6.55630172533460E+003,6.56265319106039E+003,6.96526519497006E+000,6.47576679061804E+003,6.54653761025879E+003
2.62200000000003E-006,1.99790000000000E+004,6.55662762713698E+003,6.56293018206355E+003,6.96530612373388E+000,6.47417896299079E+003,6.54651521525082E+003
2.62400000000003E-006,1.99790000000000E+004,6.54060569450903E+003,6.56331361815900E+003,6.96536277572193E+000,6.49669057758415E+003,6.54648422018135E+003
2.62600000000003E-006,1.99790000000000E+004,6.54575856824566E+003,6.56185505534031E+003,6.96514724274374E+000,6.49474811617087E+003,6.54660214320139E+003
2.62800000000003E-006,1.99790000000000E+004,6.54016178090502E+003,6.56388863885468E+003,6.96544772240475E+000,6.49507503250391E+003,6.54643774262456E+003
2.63000000000003E-006,1.99790000000000E+004,6.53694038561390E+003,6.56289130742497E+003,6.96530037973142E+000,6.50386408224524E+003,6.54651836152514E+003
2.63200000000003E-006,1.99790000000000E+004,6.53547182426431E+003,6.56254623978792E+003,6.96524939076549E+000,6.50743595475163E+003,6.54654625429734E+003
2.63400000000003E-006,1.99790000000000E+004,6.53648881020241E+003,6.56073532033743E+003,6.96498171790917E+000,6.51309529990972E+003,6.54669271039270E+003
2.63600000000003E-006,1.99790000000000E+004,6.53815460538508E+003,6.56097231390232E+003,6.96501675588528E+000,6.50965634786350E+003,6.54667354097789E+003
2.63800000000003E-006,1.99790000000000E+004,6.54464665608764E+003,6.55991817064876E+003,6.96486088945215E+000,6.50410058323664E+003,6.54675882680328E+003
2.64000000000003E-006,1.99790000000000E+004,6.54675595778993E+003,6.55871770450723E+003,6.96468333063752E+000,6.50569942862105E+003,6.54685597879312E+003
2.64200000000004E-006,1.99790000000000E+004,6.54388484986140E+003,6.56140399357150E+003,6.96508057087887E+000,6.49934828782103E+003,6.54663862349441E+003
2.64400000000004E-006,1.99790000000000E+004,6.54565673515139E+003,6.55978273523651E+003,6.96484086047735E+000,6.50312279784090E+003,6.54676978530578E+003
2.64600000000004E-006,1.99790000000000E+004,6.54907112886225E+003,6.55747618255067E+003,6.96449963548732E+000,6.50715237500071E+003,6.54695649681372E+003
2.64800000000004E-006,1.99790000000000E+004,6.55254716663243E+003,6.55815558680477E+003,6.96460016794492E+000,6.49924279404493E+003,6.54690148352120E+003
2.65000000000004E-006,1.99790000000000E+004,6.55053742312041E+003,6.55861055076268E+003,6.96466747876741E+000,6.50045234899962E+003,6.54686465087016E+003
2.65200000000004E-006,1.99790000000000E+004,6.54996699191517E+003,6.55995091590541E+003,6.96486573189484E+000,6.49599016208207E+003,6.54675617697937E+003
2.65400000000004E-006,1.99790000000000E+004,6.56093720011742E+003,6.55963122170077E+003,6.96481845286123E+000,6.48080322757541E+003,6.54678204612770E+003
2.65600000000004E-006,1.99790000000000E+004,6.55703743409436E+003,6.56034857106255E+003,6.96492453443780E+000,6.48380679422346E+003,6.54672399999956E+003
2.65800000000004E-006,1.99790000000000E+004,6.56543252471733E+003,6.55915742783980E+003,6.96474837637709E+000,6.47594000642957E+003,6.54682039010657E+003
2.66000000000004E-006,1.99790000000000E+004,6.57701763219485E+003,6.55851396237918E+003,6.96465318947756E+000,6.46111527879355E+003,6.54687247511511E+003
2.66200000000004E-006,1.99790000000000E+004,6.57558040161359E+003,6.55971542247454E+003,6.96483090558819E+000,6.45850434955157E+003,6.54677523053614E+003
2.66400000000004E-006,1.99790000000000E+004,6.56633611638597E+003,6.55905439716297E+003,6.96473313637298E+000,6.47499337912482E+003,6.54682872720944E+003
2.66600000000004E-006,1.99790000000000E+004,6.56643980019797E+003,6.55721061281325E+003,6.96446033345137E+000,6.48215300631737E+003,6.54697800328256E+003
2.66800000000004E-006,1.99790000000000E+004,6.57060174582359E+003,6.55643166592400E+003,6.96434503886920E+000,6.47900049480621E+003,6.54704108899131E+003
2.67000000000004E-006,1.99790000000000E+004,6.56432438141754E+003,6.55640342106941E+003,6.96434085777155E+000,6.48852860808531E+003,6.54704337806703E+003
2.67200000000004E-006,1.99790000000000E+004,6.57123428266595E+003,6.55603221612800E+003,6.96428590502315E+000,6.47963650259639E+003,6.54707345099147E+003
2.67400000000004E-006,1.99790000000000E+004,6.56235469784545E+003,6.55749821519384E+003,6.96450289599541E+000,6.48713958772043E+003,6.54695470928402E+003
2.67600000000004E-006,1.99790000000000E+004,6.56733819607469E+003,6.55491661339612E+003,6.96412071751857E+000,6.48990672588136E+003,6.54716384750686E+003
2.67800000000004E-006,1.99790000000000E+004,6.56482218178669E+003,6.55563090727021E+003,6.96422648919018E+000,6.49084681268201E+003,6.54710596286874E+003
2.68000000000004E-006,1.99790000000000E+004,6.56871908632009E+003,6.55265904054611E+003,6.96378627764129E+000,6.49679210706565E+003,6.54734686527282E+003
2.68200000000004E-006,1.99790000000000E+004,6.57471449639345E+003,6.55269139926515E+003,6.96379107282512E+000,6.48767064118730E+003,6.54734424597725E+003
2.68400000000004E-006,1.99790000000000E+004,6.56258767755580E+003,6.55386625268907E+003,6.96396514242839E+000,6.50119973525287E+003,6.54724898497475E+003
2.68600000000004E-006,1.99790000000000E+004,6.55700048782449E+003,6.55441862412207E+003,6.96404696320699E+000,6.50738899775164E+003,6.54720420395981E+003
2.68800000000004E-006,1.99790000000000E+004,6.55442483430700E+003,6.55256220367415E+003,6.96377192728493E+000,6.51861768049046E+003,6.54735471937509E+003
2.69000000000004E-006,1.99790000000000E+004,6.55503497996303E+003,6.55273139670343E+003,6.96379699991673E+000,6.51703121920148E+003,6.54734100055866E+003
2.69200000000004E-006,1.99790000000000E+004,6.55485684975630E+003,6.55179043534032E+003,6.96365754398145E+000,6.52103159835459E+003,6.54741732197335E+003
