366
6   115620   241   8   0.0
8   115620   242   8   0.0
2   115620   243   8   0.0
4   115630   244   8   0.0
6   115630   245   8   0.0
8   115630   246   8   0.0
6   115630   247   8   0.0
2   115830   248   10   0.0
2   115840   249   10   0.0
4   115840   250   10   0.0
4   115880   251   10   0.0
8   115890   252   9   0.0
2   115890   253   9   0.0
6   115890   254   9   0.0
4   115890   255   9   0.0
4   115890   256   9   0.0
2   115890   257   9   0.0
8   115900   258   9   0.0
6   115900   259   9   0.0
6   115960   260   10   0.0
4   115970   261   9   0.0
4   115990   262   9   0.0
6   115990   263   9   0.0
2   115990   264   9   0.0
6   115990   265   9   0.0
2   116110   266   11   0.0
4   116110   267   11   0.0
6   116120   268   11   0.0
4   116120   269   11   0.0
2   116120   270   11   0.0
2   116160   271   10   0.0
4   116160   272   10   0.0
6   116160   273   10   0.0
8   116160   274   10   0.0
4   116160   275   10   0.0
2   116160   276   10   0.0
6   116160   277   10   0.0
8   116160   278   10   0.0
4   116240   279   10   0.0
6   116240   280   10   0.0
2   116260   281   10   0.0
6   116260   282   10   0.0
4   116260   283   10   0.0
2   116280   284   3   0.0
2   116300   285   12   0.0
4   116300   286   12   0.0
4   116310   287   12   0.0
2   116310   288   12   0.0
6   116310   289   12   0.0
4   116350   290   11   0.0
2   116350   291   11   0.0
8   116360   292   11   0.0
6   116360   293   11   0.0
8   116370   294   11   0.0
4   116370   295   11   0.0
6   116370   296   11   0.0
2   116370   297   11   0.0
6   116440   298   11   0.0
4   116440   299   11   0.0
2   116440   300   11   0.0
6   116440   301   11   0.0
4   116440   302   11   0.0
4   116470   303   13   0.0
2   116470   304   13   0.0
2   116500   305   12   0.0
4   116500   306   12   0.0
4   116580   307   12   0.0
6   116580   308   12   0.0
2   116580   309   12   0.0
6   116620   310   12   0.0
4   116620   311   12   0.0
4   119210   312   4   0.0
6   119210   313   4   0.0
8   119810   314   3   0.0
10   120150   315   3   0.0
8   120150   316   3   0.0
6   120150   317   3   0.0
4   120160   318   3   0.0
4   120310   319   3   0.0
2   120310   320   3   0.0
2   120570   321   3   0.0
6   121200   322   2   0.0
6   122250   323   4   0.0
8   122250   324   4   0.0
12   125690   325   4   0.0
10   125690   326   4   0.0
6   131000   327   3   0.0
4   142080   328   3   0.0
6   142080   329   3   0.0
8   142080   330   3   0.0
2   144360   331   3   0.0
4   144360   332   3   0.0
6   144360   333   3   0.0
6   154440   334   4   0.0
2   154440   335   4   0.0
4   154440   336   4   0.0
2   158320   337   5   0.0
4   158320   338   5   0.0
6   158320   339   5   0.0
4   160240   340   6   0.0
6   160240   341   6   0.0
2   160240   342   6   0.0
2   161330   343   7   0.0
6   161330   344   7   0.0
4   161330   345   7   0.0
6   162000   346   8   0.0
4   162000   347   8   0.0
2   162000   348   8   0.0
6   162440   349   9   0.0
4   162440   350   9   0.0
2   162440   351   9   0.0
6   162770   352   10   0.0
4   162770   353   10   0.0
2   162770   354   10   0.0
2   163000   355   11   0.0
6   163000   356   11   0.0
4   163000   357   11   0.0
4   163160   358   12   0.0
6   163160   359   12   0.0
2   163160   360   12   0.0
2   163300   361   13   0.0
4   163300   362   13   0.0
6   163300   363   13   0.0
2   163400   364   14   0.0
4   163400   365   14   0.0
6   163400   366   14   0.0

1097
865.23   1   236   4   6   3740000   0   0
865.84   1   230   4   4   3740000   0   0
866.18   1   227   4   2   3730000   0   0
869.4   1   217   4   6   5560000   0   0
870.03   1   207   4   4   5550000   0   0
870.37   1   206   4   2   5540000   0   0
875.28   1   187   4   2   34000000   0   0
875.66   1   178   4   4   33900000   0   0
875.72   1   177   4   6   33900000   0   0
876.07   1   170   4   6   8810000   0   0
876.65   1   166   4   4   8790000   0   0
876.99   1   165   4   2   8780000   0   0
885.97   1   140   4   2   55800000   0   0
886.23   1   137   4   4   55800000   0   0
886.33   1   134   4   6   55800000   0   0
887.46   1   125   4   6   15100000   0   0
888.02   1   124   4   4   15100000   0   0
888.37   1   123   4   2   15100000   0   0
906.21   1   80   4   2   99900000   0   0
906.43   1   77   4   4   99900000   0   0
906.62   1   75   4   6   99800000   0   0
909.7   1   66   4   6   29300000   0   0
910.28   1   65   4   4   29200000   0   0
910.64   1   64   4   2   29200000   0   0
952.3   1   47   4   6   9190000   0   0
952.41   1   46   4   4   12500000   0   0
952.52   1   45   4   2   8820000   0   0
953.41   1   44   4   2   193000000   0   0
953.65   1   42   4   4   183000000   0   0
953.97   1   41   4   6   170000000   0   0
954.1   1   40   4   6   33000000   0   0
963.99   1   31   4   6   70700000   0   0
964.63   1   30   4   4   67600000   0   0
965.04   1   29   4   2   57600000   0   0
980.62   2   322   6   6   333000000   0   0
980.71   3   322   4   6   22900000   0   0
989.26   2   319   6   4   99500000   0   0
989.34   3   320   4   2   112000000   0   0
989.35   3   319   4   4   10900000   0   0
990.77   2   318   6   4   24900000   0   0
990.83   2   317   6   6   235000000   0   0
990.86   3   318   4   4   226000000   0   0
990.91   3   317   4   6   16500000   0   0
1000.1   2   313   6   6   37200000   0   0
1000.1   2   312   6   4   3920000   0   0
1000.2   3   312   4   4   36200000   0   0
1000.2   3   313   4   6   2720000   0   0
1067.6   2   145   6   8   35300000   0   0
1068.5   2   133   6   6   2340000   0   0
1068.6   3   133   4   6   32800000   0   0
1082.7   5   322   4   6   126000000   0   0
1090.2   4   321   2   2   65500000   0   0
1090.2   5   321   4   2   131000000   0   0
1093.2   4   320   2   2   78800000   0   0
1093.2   5   320   4   2   38500000   0   0
1093.2   4   319   2   4   19900000   0   0
1093.3   5   319   4   4   99600000   0   0
1095.1   4   318   2   4   1150000   0   0
1095.2   5   317   4   6   1400000   0   0
1097.2   2   81   6   8   63500000   0   0
1098.2   2   74   6   6   4230000   0   0
1098.3   3   74   4   6   59100000   0   0
1100.4   2   68   6   4   36000000   0   0
1100.5   3   68   4   4   4000000   0   0
1101.3   3   67   4   2   39900000   0   0
1106.5   4   312   2   4   3040000   0   0
1106.6   5   313   4   6   3520000   0   0
1106.6   5   312   4   4   739000   0   0
1134.2   1   13   4   2   158000000   0   0
1134.4   1   12   4   4   154000000   0   0
1135   1   11   4   6   150000000   0   0
1163.9   2   50   6   6   75200000   0   0
1164   3   50   4   6   1270000   0   0
1164.2   2   49   6   4   5170000   0   0
1164.3   3   49   4   4   69400000   0   0
1167.4   2   43   6   8   129000000   0   0
1168.3   3   41   4   6   23600000   0   0
1168.4   2   40   6   6   4240000   0   0
1168.5   3   40   4   6   124000000   0   0
1170.7   3   35   4   2   53100000   0   0
1171.1   2   34   6   4   56000000   0   0
1171.2   3   34   4   4   2840000   0   0
1176.5   2   33   6   4   92200000   0   0
1176.6   3   33   4   4   10200000   0   0
1177.7   3   32   4   2   102000000   0   0
1189   5   151   4   6   24800000   0   0
1189.2   4   150   2   4   20700000   0   0
1189.2   5   150   4   4   4130000   0   0
1190.9   4   132   2   2   14600000   0   0
1190.9   5   132   4   2   7300000   0   0
1191   4   131   2   4   3650000   0   0
1191   5   131   4   4   18200000   0   0
1199.5   1   8   4   6   401000000   0   0
1200.2   1   7   4   4   399000000   0   0
1200.7   1   6   4   2   398000000   0   0
1225   5   95   4   6   44100000   0   0
1225.4   4   92   2   4   36700000   0   0
1225.4   5   92   4   4   7340000   0   0
1228.4   4   72   2   2   27000000   0   0
1228.4   5   72   4   2   13500000   0   0
1228.8   4   71   2   4   6760000   0   0
1228.8   5   71   4   4   33800000   0   0
1243.2   2   28   6   4   33400000   0   0
1243.2   2   27   6   6   321000000   0   0
1243.3   3   28   4   4   309000000   0   0
1243.3   3   27   4   6   23500000   0   0
1310.5   5   50   4   6   84200000   0   0
1310.9   4   49   2   4   66800000   0   0
1311   5   49   4   4   18900000   0   0
1316   5   41   4   6   40400   0   0
1316.3   5   40   4   6   1420000   0   0
1319   4   35   2   2   56200000   0   0
1319   5   35   4   2   27600000   0   0
1319.7   4   34   2   4   20200000   0   0
1319.7   5   34   4   4   63300000   0   0
1326.6   4   33   2   4   1790000   0   0
1326.6   5   33   4   4   8950000   0   0
1327.9   4   32   2   2   7140000   0   0
1327.9   5   32   4   2   3570000   0   0
1411.9   4   28   2   4   42500000   0   0
1411.9   5   28   4   4   9590000   0   0
1411.9   5   27   4   6   51000000   0   0
1492.6   2   10   6   4   313000000   0   0
1492.8   3   10   4   4   35100000   0   0
1494.7   3   9   4   2   372000000   0   0
1742.7   4   10   2   4   23400000   0   0
1742.7   5   10   4   4   116000000   0   0
1745.2   4   9   2   2   92200000   0   0
1745.3   5   9   4   2   44500000   0   0
3467.5   1   5   4   4   0.00621   0   0
3467.5   1   5   4   4   1.66E-07   0   0
3467.5   1   4   4   2   0.00252   0   0
3467.5   1   4   4   2   1.14E-08   0   0
3819.4   9   122   2   4   895000   0   0
3823.1   9   121   2   2   3700000   0   0
3831.5   10   122   4   4   4670000   0   0
3835.3   10   121   4   2   1890000   0   0
3888.7   9   119   2   4   2090000   0   0
3893.3   10   120   4   6   2500000   0   0
3901.3   10   119   4   4   414000   0   0
4012.3   9   108   2   2   575000   0   0
4025.7   10   108   4   2   1140000   0   0
4096.2   23   322   4   6   80500   0   0
4101.1   9   104   2   4   3480000   0   0
4109.1   24   322   6   6   1230000   0   0
4111.1   10   105   4   6   3900000   0   0
4115.1   10   104   4   4   662000   0   0
4138.8   6   61   2   4   280000   0   0
4144.6   7   61   4   4   609000   0   0
4152.7   8   61   6   4   1010000   0   0
4251.1   23   320   4   2   2590000   0   0
4251.4   23   319   4   4   224000   0   0
4265.2   24   319   6   4   2260000   0   0
4274.5   26   322   4   6   828000   0   0
4279.3   23   318   4   4   5010000   0   0
4280.4   23   317   4   6   361000   0   0
4293.4   24   318   6   4   557000   0   0
4294.4   24   317   6   6   5210000   0   0
4357.5   24   314   6   8   5100000   0   0
4386.8   25   321   2   2   884000   0   0
4393.6   26   321   4   2   1760000   0   0
4436.4   25   320   2   2   2990000   0   0
4436.7   25   319   2   4   751000   0   0
4443.4   26   320   4   2   1410000   0   0
4443.7   26   319   4   4   3810000   0   0
4467.1   25   318   2   4   20400   0   0
4475.4   26   317   4   6   27600   0   0
4653.1   9   63   2   4   240000   0   0
4661.8   9   62   2   2   672000   0   0
4664.2   25   312   2   4   1510000   0   0
4671.2   10   63   4   4   749000   0   0
4672   26   313   4   6   1800000   0   0
4672   26   312   4   4   302000   0   0
4679.9   10   62   4   2   269000   0   0
4916.3   9   51   2   2   808000   0   0
4936.5   10   51   4   2   1760000   0   0
5199.3   1   3   4   4   1.9E-05   0   0
5199.3   1   3   4   4   3.6E-06   0   0
5201.3   14   132   2   2   1870000   0   0
5201.7   1   2   4   6   2.45E-07   0   0
5201.7   1   2   4   6   5.52E-06   0   0
5203.1   14   131   2   4   1870000   0   0
5282.7   11   58   6   6   245000   0   0
5311.9   22   236   4   6   94000   0   0
5330.1   11   55   6   8   205000   0   0
5334.9   22   230   4   4   92800   0   0
5345.5   11   54   6   6   61000   0   0
5348   22   227   4   2   92100   0   0
5355.9   11   53   6   4   10100   0   0
5358.1   12   54   4   6   141000   0   0
5368.5   12   53   4   4   107000   0   0
5374.1   13   53   2   4   83400   0   0
5374.2   12   52   4   2   33300   0   0
5379.8   13   52   2   2   166000   0   0
5473.3   22   217   4   6   139000   0   0
5498.1   22   207   4   4   137000   0   0
5511.7   22   206   4   2   136000   0   0
5513.2   15   147   2   4   129000   0   0
5514.6   15   146   2   2   257000   0   0
5519.6   16   148   4   6   120000   0   0
5520.1   16   147   4   4   205000   0   0
5521.5   16   146   4   2   256000   0   0
5530.9   17   149   6   8   72600   0   0
5531.1   17   148   6   6   292000   0   0
5531.5   17   147   6   4   178000   0   0
5546.5   18   149   8   8   433000   0   0
5546.7   18   148   8   6   95900   0   0
5558.9   15   128   2   4   994000   0   0
5561.9   18   138   8   10   1420000   0   0
5565.8   17   130   6   8   1210000   0   0
5565.8   16   129   4   6   1060000   0   0
5565.9   16   128   4   4   396000   0   0
5577.4   17   129   6   6   342000   0   0
5577.5   17   128   6   4   28100   0   0
5581.6   18   130   8   8   200000   0   0
5593.3   18   129   8   6   13500   0   0
5714.7   22   187   4   2   89400   0   0
5730.9   22   178   4   4   88700   0   0
5733.7   22   177   4   6   88500   0   0
5736   19   147   2   4   447000   0   0
5737.5   19   146   2   2   894000   0   0
5741.5   20   148   4   6   749000   0   0
5742   20   147   4   4   571000   0   0
5743.6   20   146   4   2   178000   0   0
5748.6   22   170   4   6   221000   0   0
5754.1   21   149   6   8   1060000   0   0
5754.2   21   148   6   6   319000   0   0
5754.8   21   147   6   4   53100   0   0
5773.6   22   166   4   4   218000   0   0
5788.4   22   165   4   2   216000   0   0
6001.1   14   72   2   2   3640000   0   0
6010.1   14   71   2   4   3580000   0   0
6188.8   23   151   4   6   9020   0   0
6196   23   150   4   4   121000   0   0
6203.7   22   140   4   2   280000   0   0
6216.1   22   137   4   4   278000   0   0
6218.2   24   151   6   6   125000   0   0
6221.4   22   134   4   6   277000   0   0
6225.5   24   150   6   4   13300   0   0
6239.4   24   145   6   8   281000   0   0
6240.3   23   133   4   6   262000   0   0
6270.2   24   133   6   6   18500   0   0
6277.2   22   125   4   6   375000   0   0
6305.7   22   124   4   4   370000   0   0
6323.3   22   123   4   2   367000   0   0
6400.2   15   85   2   4   395000   0   0
6404.1   15   84   2   2   789000   0   0
6407   16   86   4   6   368000   0   0
6409.4   16   85   4   4   630000   0   0
6413.4   16   84   4   2   786000   0   0
6421.6   17   89   6   8   223000   0   0
6422.4   17   86   6   6   897000   0   0
6424.8   17   85   6   4   547000   0   0
6442.7   18   89   8   8   1330000   0   0
6443.5   18   86   8   6   294000   0   0
6483.5   15   69   2   4   3430000   0   0
6484.5   18   76   8   10   4900000   0   0
6485.5   16   70   4   6   3670000   0   0
6486.6   17   73   6   8   4200000   0   0
6493   16   69   4   4   1370000   0   0
6501.3   17   70   6   6   1180000   0   0
6508.1   18   73   8   8   691000   0   0
6508.8   17   69   6   4   97000   0   0
6522.9   18   70   8   6   46600   0   0
6597.7   25   150   2   4   90800   0   0
6605   26   151   4   6   109000   0   0
6608   16   66   4   6   88700   0   0
6613.2   26   150   4   4   18000   0   0
6624.4   17   66   6   6   793000   0   0
6628.8   15   65   2   4   220000   0   0
6638.8   16   65   4   4   1400000   0   0
6646.8   18   66   8   6   3490000   0   0
6648.3   15   64   2   2   2180000   0   0
6650.1   25   132   2   2   137000   0   0
6653   25   131   2   4   34200   0   0
6655.3   17   65   6   4   2740000   0   0
6658.3   16   64   4   2   2170000   0   0
6665.9   26   132   4   2   67900   0   0
6668.8   26   131   4   4   170000   0   0
6702.3   19   85   2   4   1500000   0   0
6706.7   19   84   2   2   2990000   0   0
6708   20   86   4   6   2510000   0   0
6710.6   20   85   4   4   1910000   0   0
6715   20   84   4   2   596000   0   0
6722.8   19   80   2   2   195000   0   0
6724.5   21   89   6   8   3560000   0   0
6725.3   21   86   6   6   1070000   0   0
6728   21   85   6   4   178000   0   0
6731.1   20   80   4   2   973000   0   0
6735.2   19   77   2   4   485000   0   0
6743.5   20   77   4   4   155000   0   0
6753.9   20   75   4   6   347000   0   0
6761.1   21   77   6   4   518000   0   0
6771.5   21   75   6   6   802000   0   0
6928.6   20   66   4   6   775000   0   0
6947.1   21   66   6   6   1830000   0   0
6953.5   19   65   2   4   1030000   0   0
6962.4   20   65   4   4   467000   0   0
6975   19   64   2   2   383000   0   0
6981.1   21   65   6   4   983000   0   0
6984   20   64   4   2   2040000   0   0
7308.6   23   95   4   6   40300   0   0
7321   23   92   4   4   541000   0   0
7349.6   24   95   6   6   555000   0   0
7353.4   22   80   4   2   1320000   0   0
7362.2   24   92   6   4   59100   0   0
7368.2   22   77   4   4   1310000   0   0
7380.5   22   75   4   6   1300000   0   0
7408.2   23   74   4   6   1520000   0   0
7408.3   24   81   6   8   1630000   0   0
7425.7   6   22   2   4   5950000   0   0
7430.8   23   72   4   2   906000   0   0
7444.3   7   22   4   4   12400000   0   0
7444.7   23   71   4   4   90100   0   0
7450.3   24   74   6   6   107000   0   0
7470.4   8   22   6   4   19300000   0   0
7487.2   24   71   6   4   797000   0   0
7509.7   23   68   4   4   230000   0   0
7548.3   23   67   4   2   2850000   0   0
7553   24   68   6   4   1790000   0   0
7589.7   22   66   4   6   701000   0   0
7630.3   22   65   4   4   690000   0   0
7656.2   22   64   4   2   683000   0   0
7705.6   62   321   2   2   693000   0   0
7729.3   63   321   4   2   1370000   0   0
7888.4   25   92   2   4   686000   0   0
7896.1   26   95   4   6   821000   0   0
7901.2   27   122   6   4   28200000   0   0
7901.5   28   122   4   4   3280000   0   0
7910.6   26   92   4   4   136000   0   0
7917.6   28   121   4   2   31300000   0   0
8107.9   25   68   2   4   236000   0   0
8131.4   26   68   4   4   1170000   0   0
8152.9   25   67   2   2   929000   0   0
8168.5   27   120   6   6   13200000   0   0
8168.8   28   120   4   6   939000   0   0
8176.7   26   67   4   2   460000   0   0
8187.1   7   21   4   6   8580000   0   0
8190.3   6   20   2   4   12700000   0   0
8202.6   6   19   2   2   4950000   0   0
8203.7   27   119   6   4   1390000   0   0
8204   28   119   4   4   12500000   0   0
8213   7   20   4   4   4840000   0   0
8218.6   8   21   6   6   22300000   0   0
8225.4   7   19   4   2   26400000   0   0
8244.7   8   20   6   4   13600000   0   0
8570.1   9   26   2   4   4920000   0   0
8596.4   9   25   2   2   20900000   0   0
8631.6   10   26   4   4   26600000   0   0
8658.1   27   113   6   4   5460000   0   0
8658.3   10   25   4   2   10500000   0   0
8658.5   28   113   4   4   606000   0   0
8669.3   28   111   4   2   6040000   0   0
8682.7   8   18   6   8   24600000   0   0
8685.8   7   17   4   6   18000000   0   0
8688.5   6   16   2   4   10900000   0   0
8705.6   6   15   2   2   21000000   0   0
8714.1   7   16   4   4   12800000   0   0
8721.2   8   17   6   6   6750000   0   0
8731.3   7   15   4   2   3760000   0   0
8749.8   8   16   6   4   1040000   0   0
9031.4   14   35   2   2   30200000   0   0
9048.4   27   107   6   8   28000000   0   0
9052   27   106   6   6   1880000   0   0
9052.4   28   106   4   6   26000000   0   0
9063   14   34   2   4   29500000   0   0
9190   27   105   6   6   24400000   0   0
9190.4   28   105   4   6   1760000   0   0
9210.1   27   104   6   4   2700000   0   0
9210.5   28   104   4   4   23300000   0   0
9363.8   104   322   4   6   951000   0   0
9384.7   105   322   6   6   13600000   0   0
9389.4   9   23   2   4   22400000   0   0
9395.4   10   24   4   6   26300000   0   0
9398.4   14   33   2   4   28200   0   0
9463.3   10   23   4   4   3980000   0   0
9466.8   14   32   2   2   436000   0   0
9533.1   106   322   6   6   13100   0   0
9537.1   107   322   8   6   289000   0   0
9779.6   15   46   2   4   1180000   0   0
9789.5   16   47   4   6   1130000   0   0
9791   15   45   2   2   2990000   0   0
9801.2   16   46   4   4   2750000   0   0
9812.7   16   45   4   2   5300000   0   0
9816.7   17   48   6   8   656000   0   0
9825.4   17   47   6   6   4950000   0   0
9837.3   17   46   6   4   4500000   0   0
9866   18   48   8   8   9620000   0   0
9874.9   18   47   8   6   2970000   0   0
9886.1   15   44   2   2   2930000   0   0
9908.2   16   44   4   2   311000   0   0
9911.9   15   42   2   4   758000   0   0
9934.2   16   42   4   4   3640000   0   0
9949.8   17   43   6   8   1080000   0   0
9968.5   16   41   4   6   760000   0   0
9971.2   17   42   6   4   450000   0   0
9983.2   16   40   4   6   810000   0   0
10000   18   43   8   8   920000   0   0
10006   17   41   6   6   2280000   0   0
10021   17   40   6   6   2260000   0   0
10057   18   41   8   6   1390000   0   0
10108   15   36   2   4   27000000   0   0
10112   16   37   4   6   29300000   0   0
10115   17   38   6   8   33000000   0   0
10117   18   39   8   10   38200000   0   0
10131   16   36   4   4   9890000   0   0
10150   17   37   6   6   7440000   0   0
10168   18   38   8   8   3980000   0   0
10170   17   36   6   4   495000   0   0
10203   18   37   8   6   281000   0   0
10214   104   320   4   2   9100000   0   0
10216   104   319   4   4   848000   0   0
10241   105   319   6   4   8000000   0   0
10379   104   318   4   4   20100000   0   0
10385   104   317   4   6   1470000   0   0
10401   2   5   6   4   0.000978   0   0
10401   2   5   6   4   0.0529   0   0
10401   2   4   6   2   0.0303   0   0
10405   105   318   6   4   2220000   0   0
10410   3   5   4   4   0.00175   0   0
10410   3   5   4   4   0.0226   0   0
10410   3   4   4   2   0.00109   0   0
10410   3   4   4   2   0.0452   0   0
10411   105   317   6   6   20600000   0   0
10503   19   46   2   4   6170000   0   0
10510   20   47   4   6   12500000   0   0
10516   19   45   2   2   18100000   0   0
10523   20   46   4   4   15400000   0   0
10537   20   45   4   2   7280000   0   0
10542   21   48   6   8   23900000   0   0
10553   21   47   6   6   11500000   0   0
10566   21   46   6   4   3300000   0   0
10588   106   318   6   4   2070000   0   0
10594   106   317   6   6   104000   0   0
10599   107   317   8   6   1980000   0   0
10626   19   44   2   2   3390000   0   0
10647   20   44   4   2   4010000   0   0
10656   19   42   2   4   5550000   0   0
10676   111   321   2   2   2260000   0   0
10677   20   42   4   4   257000   0   0
10692   113   321   4   2   4490000   0   0
10716   20   41   4   6   4180000   0   0
10721   21   42   6   4   2290000   0   0
10733   20   40   4   6   1030000   0   0
10761   21   41   6   6   2370000   0   0
10790   105   314   6   8   21600000   0   0
10986   106   314   6   8   371000   0   0
10992   107   314   8   8   10200000   0   0
11183   16   31   4   6   201000   0   0
11230   17   31   6   6   2090000   0   0
11241   15   30   2   4   600000   0   0
11260   122   322   4   6   2920000   0   0
11269   16   30   4   4   4130000   0   0
11295   18   31   8   6   10800000   0   0
11297   15   29   2   2   6920000   0   0
11317   17   30   6   4   9020000   0   0
11326   16   29   4   2   7360000   0   0
