001-TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
5.96000000000001E-007,1.99790000000000E+004,6.36242757101883E+003,5.80138960092161E+003,1.37643267322041E+001,6.37895156866310E+003,5.97421612113645E+003
5.98000000000001E-007,1.99790000000000E+004,6.35623930929880E+003,5.80326958890807E+003,1.37655508117654E+001,6.37413192541623E+003,5.97384394844931E+003
6.00000000000001E-007,1.99790000000000E+004,6.35125541044740E+003,5.80458558049860E+003,1.37664072514520E+001,6.37124626790011E+003,5.97355870290584E+003
6.02000000000001E-007,1.99790000000000E+004,6.35011099758973E+003,5.80527490942698E+003,1.37668557260694E+001,6.36854595045765E+003,5.97345144866260E+003
6.04000000000001E-007,1.99790000000000E+004,6.33899850956451E+003,5.80514957689454E+003,1.37667741922155E+001,6.38037483403153E+003,5.97347358045053E+003
6.06000000000001E-007,1.99790000000000E+004,6.34720865496959E+003,5.80514957689454E+003,1.37667741922155E+001,6.37233279513828E+003,5.97349909394760E+003
6.08000000000002E-007,1.99790000000000E+004,6.34026133927253E+003,5.80608957088778E+003,1.37673856204586E+001,6.37356700874481E+003,5.97328151433349E+003
6.10000000000002E-007,1.99790000000000E+004,6.34798269488772E+003,5.80784422634182E+003,1.37685264862009E+001,6.35554620203930E+003,5.97293095321588E+003
6.12000000000002E-007,1.99790000000000E+004,6.34871256524517E+003,5.80878422033505E+003,1.37691374142466E+001,6.34934226057386E+003,5.97274985462271E+003
6.14000000000002E-007,1.99790000000000E+004,6.34904448723913E+003,5.81066420832152E+003,1.37703587473764E+001,6.33795383925562E+003,5.97237142721452E+003
6.16000000000002E-007,1.99790000000000E+004,6.35655575019918E+003,5.81179220111340E+003,1.37710912127569E+001,6.32412924062644E+003,5.97219314872272E+003
6.18000000000002E-007,1.99790000000000E+004,6.34390273298292E+003,5.81342152403501E+003,1.37721487757144E+001,6.32708385785605E+003,5.97184793807021E+003
6.20000000000002E-007,1.99790000000000E+004,6.35962548929767E+003,5.81454951682689E+003,1.37728806284534E+001,6.30496016055326E+003,5.97165661249818E+003
6.22000000000002E-007,1.99790000000000E+004,6.35699918098033E+003,5.81580284215121E+003,1.37736935044810E+001,6.30015229298593E+003,5.97139528967722E+003
6.24000000000002E-007,1.99790000000000E+004,6.33905552191900E+003,5.81674283614444E+003,1.37743029587299E+001,6.31257569911501E+003,5.97120778252511E+003
6.26000000000002E-007,1.99790000000000E+004,6.33481884571404E+003,5.81805882773497E+003,1.37751559028402E+001,6.30915005988877E+003,5.97095540995430E+003
6.28000000000002E-007,1.99790000000000E+004,6.33670128936862E+003,5.81950015185793E+003,1.37760896892773E+001,6.29881487085153E+003,5.97066995420434E+003
6.30000000000002E-007,1.99790000000000E+004,6.34237410499861E+003,5.82062814464981E+003,1.37768201940962E+001,6.28650686827526E+003,5.97044363686970E+003
6.32000000000002E-007,1.99790000000000E+004,6.33621977051382E+003,5.82138013984440E+003,1.37773070585648E+001,6.28806955819993E+003,5.97026730321580E+003
6.34000000000002E-007,1.99790000000000E+004,6.34577172605752E+003,5.82175613744169E+003,1.37775504491898E+001,6.27636387791192E+003,5.97020070820897E+003
6.36000000000002E-007,1.99790000000000E+004,6.34792070743220E+003,5.82062814464981E+003,1.37768201940962E+001,6.28088382557939E+003,5.97043204143704E+003
6.38000000000002E-007,1.99790000000000E+004,6.34473732111006E+003,5.82050281211738E+003,1.37767390392286E+001,6.28490985000488E+003,5.97047317046399E+003
6.40000000000002E-007,1.99790000000000E+004,6.33015797721703E+003,5.82112947477954E+003,1.37771447827384E+001,6.29560798195870E+003,5.97031789713589E+003
6.42000000000002E-007,1.99790000000000E+004,6.32773994228589E+003,5.81981348318901E+003,1.37762926323395E+001,6.30575126840392E+003,5.97057949319736E+003
6.44000000000002E-007,1.99790000000000E+004,6.32328051785992E+003,5.81956281812415E+003,1.37761302794320E+001,6.31192691152620E+003,5.97066646363974E+003
6.46000000000002E-007,1.99790000000000E+004,6.31219314713389E+003,5.82000148198766E+003,1.37764143889241E+001,6.32032415428453E+003,5.97056178851101E+003
6.48000000000002E-007,1.99790000000000E+004,6.32292976874309E+003,5.81874815666334E+003,1.37756025472661E+001,6.31708560231512E+003,5.97083238094961E+003
6.50000000000002E-007,1.99790000000000E+004,6.32604729455828E+003,5.81918682052685E+003,1.37758867269365E+001,6.31139946946253E+003,5.97074611140906E+003
6.52000000000003E-007,1.99790000000000E+004,6.31559169843420E+003,5.81981348318901E+003,1.37762926323395E+001,6.31795141675533E+003,5.97058736694306E+003
6.54000000000003E-007,1.99790000000000E+004,6.31162318046108E+003,5.81950015185793E+003,1.37760896892773E+001,6.32393433318015E+003,5.97067622744972E+003
6.56000000000003E-007,1.99790000000000E+004,6.30697787694585E+003,5.81975081692279E+003,1.37762520452692E+001,6.32716319609942E+003,5.97063473116340E+003
6.58000000000003E-007,1.99790000000000E+004,6.28531569338678E+003,5.81987614945522E+003,1.37763332186387E+001,6.34793530508019E+003,5.97058639820146E+003
6.60000000000003E-007,1.99790000000000E+004,6.27407846950383E+003,5.82106680851332E+003,1.37771042118554E+001,6.35225082116997E+003,5.97036000074778E+003
6.62000000000003E-007,1.99790000000000E+004,6.27526036597427E+003,5.82100414224711E+003,1.37770636402018E+001,6.35129968699995E+003,5.97035165708424E+003
6.64000000000003E-007,1.99790000000000E+004,6.25546096798549E+003,5.82238280010385E+003,1.37779560386046E+001,6.36308279455044E+003,5.97008939229581E+003
6.66000000000003E-007,1.99790000000000E+004,6.25282562123035E+003,5.82219480130520E+003,1.37778343698677E+001,6.36669577115024E+003,5.97010762707785E+003
6.68000000000003E-007,1.99790000000000E+004,6.24602585456544E+003,5.82307212903222E+003,1.37784020980092E+001,6.36850209136304E+003,5.96995715286762E+003
6.70000000000003E-007,1.99790000000000E+004,6.24851121587435E+003,5.82482678448626E+003,1.37795371016430E+001,6.35566757343968E+003,5.96960143954058E+003
6.72000000000003E-007,1.99790000000000E+004,6.24629154802550E+003,5.82432545435654E+003,1.37792128764558E+001,6.36100839850362E+003,5.96972796007867E+003
6.74000000000003E-007,1.99790000000000E+004,6.25818351875315E+003,5.82432545435654E+003,1.37792128764558E+001,6.34919108283043E+003,5.96973928333834E+003
6.76000000000003E-007,1.99790000000000E+004,6.26526439897217E+003,5.82539078088220E+003,1.37799017961271E+001,6.33578596215895E+003,5.96951719907596E+003
6.78000000000003E-007,1.99790000000000E+004,6.26788003036352E+003,5.82557877968085E+003,1.37800233471104E+001,6.33216625315277E+003,5.96949499871199E+003
6.80000000000003E-007,1.99790000000000E+004,6.26847745169196E+003,5.82570411221328E+003,1.37801043772540E+001,6.33070582900470E+003,5.96945083440348E+003
6.82000000000003E-007,1.99790000000000E+004,6.26922990679822E+003,5.82589211101193E+003,1.37802259167018E+001,6.32887888568582E+003,5.96941795967190E+003
6.84000000000003E-007,1.99790000000000E+004,6.27455020488002E+003,5.82758410019975E+003,1.37813194603819E+001,6.31345958698671E+003,5.96905720971636E+003
6.86000000000003E-007,1.99790000000000E+004,6.28240184023830E+003,5.82689477127138E+003,1.37808740102258E+001,6.30989178632152E+003,5.96922984962008E+003
6.88000000000003E-007,1.99790000000000E+004,6.27510913479272E+003,5.82733343513489E+003,1.37811574892654E+001,6.31471097791089E+003,5.96915828683145E+003
6.90000000000003E-007,1.99790000000000E+004,6.27000556485805E+003,5.82796009779704E+003,1.37815623940063E+001,6.31584349156979E+003,5.96898973574650E+003
6.92000000000003E-007,1.99790000000000E+004,6.27332789242468E+003,5.82846142792677E+003,1.37818862624856E+001,6.30971324902576E+003,5.96891086838582E+003
6.94000000000003E-007,1.99790000000000E+004,6.27867895529556E+003,5.82871209299163E+003,1.37820481782912E+001,6.30303338758305E+003,5.96888284000907E+003
6.96000000000003E-007,1.99790000000000E+004,6.27881626667118E+003,5.82877475925785E+003,1.37820886553227E+001,6.30240357574862E+003,5.96885152364778E+003
6.98000000000004E-007,1.99790000000000E+004,6.27694841329278E+003,5.83009075084838E+003,1.37829384956203E+001,6.29669416299759E+003,5.96861330776718E+003
7.00000000000004E-007,1.99790000000000E+004,6.26674466788567E+003,5.83115607737404E+003,1.37836262136656E+001,6.30037172924993E+003,5.96836109215983E+003
7.02000000000004E-007,1.99790000000000E+004,6.27485156854452E+003,5.83096807857540E+003,1.37835048677703E+001,6.29348045499881E+003,5.96841529115740E+003
7.04000000000004E-007,1.99790000000000E+004,6.27754769300322E+003,5.83153207497134E+003,1.37838688847443E+001,6.28756825032255E+003,5.96831802901878E+003
7.06000000000004E-007,1.99790000000000E+004,6.26481870304441E+003,5.83234673643214E+003,1.37843945773634E+001,6.29557115455801E+003,5.96816535568314E+003
7.08000000000004E-007,1.99790000000000E+004,6.25940889389320E+003,5.83272273402944E+003,1.37846371610202E+001,6.29863004524482E+003,5.96806918448208E+003
7.10000000000004E-007,1.99790000000000E+004,6.26626536394391E+003,5.83416405815240E+003,1.37855668094208E+001,6.28338653880590E+003,5.96779537560731E+003
7.12000000000004E-007,1.99790000000000E+004,6.26546656513872E+003,5.83397605935375E+003,1.37854455739222E+001,6.28550411232455E+003,5.96786516821258E+003
7.14000000000004E-007,1.99790000000000E+004,6.24520466018631E+003,5.83472805454834E+003,1.37859304745498E+001,6.30121133486044E+003,5.96769524864792E+003
7.16000000000004E-007,1.99790000000000E+004,6.24613781833135E+003,5.83454005574969E+003,1.37858092597340E+001,6.30123306935270E+003,5.96770985911559E+003
7.18000000000004E-007,1.99790000000000E+004,6.24752194894239E+003,5.83510405214563E+003,1.37861728835026E+001,6.29674306090325E+003,5.96762946431614E+003
7.20000000000004E-007,1.99790000000000E+004,6.26440207209472E+003,5.83548004974292E+003,1.37864152648875E+001,6.27766308457175E+003,5.96755628167056E+003
7.22000000000004E-007,1.99790000000000E+004,6.25482694162398E+003,5.83742270399561E+003,1.37876671297155E+001,6.27575625898863E+003,5.96716075553221E+003
7.24000000000004E-007,1.99790000000000E+004,6.25595818559041E+003,5.83848803052128E+003,1.37883533240820E+001,6.26842054032375E+003,5.96695794173521E+003
7.26000000000004E-007,1.99790000000000E+004,6.27340702365996E+003,5.83767336906047E+003,1.37878286070991E+001,6.25582598925554E+003,5.96712965631903E+003
7.28000000000004E-007,1.99790000000000E+004,6.27547669319706E+003,5.83880136185235E+003,1.37885551038960E+001,6.24695132113659E+003,5.96687922598038E+003
7.30000000000004E-007,1.99790000000000E+004,6.26831212590390E+003,5.83917735944965E+003,1.37887972144444E+001,6.25195837637544E+003,5.96681257258410E+003
